athlete_id,country_id,event_id,discipline_id,date,medal_type
1945125,CHN,SWMW4X100MMD,SWM,2024-08-04,ME_BRONZE
1945125,CHN,SWMW4X100MFR,SWM,2024-07-27,ME_BRONZE
1945125,CHN,SWMW50MFR,SWM,2024-08-04,ME_BRONZE
1945125,CHN,SWMX4X100MMD,SWM,2024-08-03,ME_SILVER
1945125,CHN,SWMW100MBF,SWM,2024-07-28,ME_BRONZE
1945125,CHN,SWMW200MBF,SWM,2024-08-01,ME_BRONZE
1909294,FRA,SWMM200MBR,SWM,2024-07-31,ME_GOLD
1909294,FRA,SWMM400MIM,SWM,2024-07-28,ME_GOLD
1909294,FRA,SWMM200MIM,SWM,2024-08-02,ME_GOLD
1909294,FRA,SWMM4X100MMD,SWM,2024-08-04,ME_BRONZE
1909294,FRA,SWMM200MBF,SWM,2024-07-31,ME_GOLD
1935923,USA,SWMW4X100MMD,SWM,2024-08-04,ME_GOLD
1935923,USA,SWMW4X100MFR,SWM,2024-07-27,ME_SILVER
1935923,USA,SWMX4X100MMD,SWM,2024-08-03,ME_GOLD
1935923,USA,SWMW100MFR,SWM,2024-07-31,ME_SILVER
1935923,USA,SWMW100MBF,SWM,2024-07-28,ME_GOLD
1946218,AUS,SWMW4X100MMD,SWM,2024-08-04,ME_SILVER
1946218,AUS,SWMW4X100MFR,SWM,2024-07-27,ME_GOLD
1946218,AUS,SWMW4X200MFR,SWM,2024-08-01,ME_GOLD
1946218,AUS,SWMW200MFR,SWM,2024-07-29,ME_GOLD
1946218,AUS,SWMX4X100MMD,SWM,2024-08-03,ME_BRONZE
1935984,USA,SWMW4X100MMD,SWM,2024-08-04,ME_GOLD
1935984,USA,SWMW100MBA,SWM,2024-07-30,ME_SILVER
1935984,USA,SWMX4X100MMD,SWM,2024-08-03,ME_GOLD
1935984,USA,SWMW200MBA,SWM,2024-08-02,ME_SILVER
1935984,USA,SWMW200MBF,SWM,2024-08-01,ME_SILVER
1946198,AUS,SWMW4X100MMD,SWM,2024-08-04,ME_SILVER
1946198,AUS,SWMW100MBA,SWM,2024-07-30,ME_GOLD
1946198,AUS,SWMX4X100MMD,SWM,2024-08-03,ME_BRONZE
1946198,AUS,SWMW200MIM,SWM,2024-08-03,ME_BRONZE
1946198,AUS,SWMW200MBA,SWM,2024-08-02,ME_GOLD
1967140,CAN,SWMW400MIM,SWM,2024-07-29,ME_GOLD
1967140,CAN,SWMW400MFR,SWM,2024-07-27,ME_SILVER
1967140,CAN,SWMW200MIM,SWM,2024-08-03,ME_GOLD
1967140,CAN,SWMW200MBF,SWM,2024-08-01,ME_GOLD
1959861,USA,GARW1AA,GAR,2024-08-01,ME_GOLD
1959861,USA,GARW1APVT,GAR,2024-08-03,ME_GOLD
1959861,USA,GARW1APFX,GAR,2024-08-05,ME_SILVER
1959861,USA,GARWTEAM,GAR,2024-07-30,ME_GOLD
1919480,JPN,GARM1APPB,GAR,2024-08-05,ME_BRONZE
1919480,JPN,GARM1AA,GAR,2024-07-31,ME_GOLD
1919480,JPN,GARMTEAM,GAR,2024-07-29,ME_GOLD
1919480,JPN,GARM1APHB,GAR,2024-08-05,ME_GOLD
1946150,AUS,SWMW400MFR,SWM,2024-07-27,ME_GOLD
1946150,AUS,SWMW4X200MFR,SWM,2024-08-01,ME_GOLD
1946150,AUS,SWMW800MFR,SWM,2024-08-03,ME_SILVER
1946150,AUS,SWMW200MFR,SWM,2024-07-29,ME_SILVER
1935895,USA,SWMW4X100MMD,SWM,2024-08-04,ME_GOLD
1935895,USA,SWMW4X100MFR,SWM,2024-07-27,ME_SILVER
1935895,USA,SWMW200MIM,SWM,2024-08-03,ME_SILVER
1935895,USA,SWMW200MBR,SWM,2024-08-01,ME_GOLD
1935998,USA,SWMW4X100MMD,SWM,2024-08-04,ME_GOLD
1935998,USA,SWMW4X100MFR,SWM,2024-07-27,ME_SILVER
1935998,USA,SWMX4X100MMD,SWM,2024-08-03,ME_GOLD
1935998,USA,SWMW100MBF,SWM,2024-07-28,ME_SILVER
1935938,USA,SWMW400MFR,SWM,2024-07-27,ME_BRONZE
1935938,USA,SWMW4X200MFR,SWM,2024-08-01,ME_SILVER
1935938,USA,SWMW800MFR,SWM,2024-08-03,ME_GOLD
1935938,USA,SWMW1500MFR,SWM,2024-07-31,ME_GOLD
1953634,BRA,GARW1AA,GAR,2024-08-01,ME_SILVER
1953634,BRA,GARW1APVT,GAR,2024-08-03,ME_SILVER
1953634,BRA,GARW1APFX,GAR,2024-08-05,ME_GOLD
1953634,BRA,GARWTEAM,GAR,2024-07-30,ME_BRONZE
1945159,CHN,SWMW4X100MMD,SWM,2024-08-04,ME_BRONZE
1945159,CHN,SWMW4X100MFR,SWM,2024-07-27,ME_BRONZE
1945159,CHN,SWMW4X200MFR,SWM,2024-08-01,ME_BRONZE
1945159,CHN,SWMX4X100MMD,SWM,2024-08-03,ME_SILVER
1902135,KOR,ARCMINDIVID,ARC,2024-08-04,ME_GOLD
1902135,KOR,ARCXTEAM2,ARC,2024-08-02,ME_GOLD
1902135,KOR,ARCMTEAM3,ARC,2024-07-29,ME_GOLD
1902147,KOR,ARCWINDIVID,ARC,2024-08-03,ME_GOLD
1902147,KOR,ARCXTEAM2,ARC,2024-08-02,ME_GOLD
1902147,KOR,ARCWTEAM3,ARC,2024-07-28,ME_GOLD
1969182,NED,CTRMSPRTEAM3,CTR,2024-08-06,ME_GOLD
1969182,NED,CTRMSPRINT,CTR,2024-08-09,ME_GOLD
1969182,NED,CTRMKEIRIN,CTR,2024-08-11,ME_GOLD
1945383,NZL,CSPWK1-500M,CSP,2024-08-10,ME_GOLD
1945383,NZL,CSPWK4-500M,CSP,2024-08-08,ME_GOLD
1945383,NZL,CSPWK2-500M,CSP,2024-08-09,ME_GOLD
1965868,USA,ATHW4X400M,ATH,2024-08-10,ME_GOLD
1965868,USA,ATHW200M,ATH,2024-08-06,ME_GOLD
1965868,USA,ATHW4X100M,ATH,2024-08-09,ME_GOLD
1945148,CHN,SWMM4X100MMD,SWM,2024-08-04,ME_GOLD
1945148,CHN,SWMM100MFR,SWM,2024-07-31,ME_GOLD
1945148,CHN,SWMX4X100MMD,SWM,2024-08-03,ME_SILVER
1902313,CHN,TTEXDOUBLES,TTE,2024-07-30,ME_GOLD
1902313,CHN,TTEWSINGLES,TTE,2024-08-03,ME_SILVER
1902313,CHN,TTEWTEAM,TTE,2024-08-10,ME_GOLD
1945040,NZL,CTRWSPRINT,CTR,2024-08-11,ME_GOLD
1945040,NZL,CTRWKEIRIN,CTR,2024-08-08,ME_GOLD
1945040,NZL,CTRWSPRTEAM3,CTR,2024-08-05,ME_SILVER
1935896,USA,SWMM4X100MFR,SWM,2024-07-27,ME_GOLD
1935896,USA,SWMM4X100MMD,SWM,2024-08-04,ME_SILVER
1935896,USA,SWMX4X100MMD,SWM,2024-08-03,ME_GOLD
1946212,AUS,SWMW4X100MMD,SWM,2024-08-04,ME_SILVER
1946212,AUS,SWMW4X100MFR,SWM,2024-07-27,ME_GOLD
1946212,AUS,SWMW50MFR,SWM,2024-08-04,ME_SILVER
1945132,CHN,SWMM100MBA,SWM,2024-07-29,ME_SILVER
1945132,CHN,SWMM4X100MMD,SWM,2024-08-04,ME_GOLD
1945132,CHN,SWMX4X100MMD,SWM,2024-08-03,ME_SILVER
1918865,CHN,GARM1APPB,GAR,2024-08-05,ME_GOLD
1918865,CHN,GARM1APSR,GAR,2024-08-04,ME_SILVER
1918865,CHN,GARMTEAM,GAR,2024-07-29,ME_SILVER
1935901,USA,SWMM4X100MMD,SWM,2024-08-04,ME_SILVER
1935901,USA,SWMX4X100MMD,SWM,2024-08-03,ME_GOLD
1935901,USA,SWMM100MBR,SWM,2024-07-28,ME_SILVER
1946177,AUS,SWMW4X100MMD,SWM,2024-08-04,ME_SILVER
1946177,AUS,SWMW4X100MFR,SWM,2024-07-27,ME_GOLD
1946177,AUS,SWMX4X100MMD,SWM,2024-08-03,ME_BRONZE
1972078,NED,ATHW4X400M,ATH,2024-08-10,ME_SILVER
1972078,NED,ATHX4X400M,ATH,2024-08-03,ME_GOLD
1972078,NED,ATHW400MHURD,ATH,2024-08-08,ME_BRONZE
1935957,USA,SWMM100MBA,SWM,2024-07-29,ME_BRONZE
1935957,USA,SWMM4X100MMD,SWM,2024-08-04,ME_SILVER
1935957,USA,SWMX4X100MMD,SWM,2024-08-03,ME_GOLD
1912522,GBR,CTRWSPRINT,CTR,2024-08-11,ME_BRONZE
1912522,GBR,CTRWKEIRIN,CTR,2024-08-08,ME_BRONZE
1912522,GBR,CTRWSPRTEAM3,CTR,2024-08-05,ME_GOLD
1972105,NED,ATHW5000M,ATH,2024-08-05,ME_BRONZE
1972105,NED,ATHWMARATHON,ATH,2024-08-11,ME_GOLD
1972105,NED,ATHW10000M,ATH,2024-08-09,ME_BRONZE
1959866,USA,GARW1AA,GAR,2024-08-01,ME_BRONZE
1959866,USA,GARW1APUB,GAR,2024-08-04,ME_BRONZE
1959866,USA,GARWTEAM,GAR,2024-07-30,ME_GOLD
1946200,AUS,SWMM4X100MFR,SWM,2024-07-27,ME_SILVER
1946200,AUS,SWMM100MFR,SWM,2024-07-31,ME_SILVER
1946200,AUS,SWMX4X100MMD,SWM,2024-08-03,ME_BRONZE
1940263,AUS,CTRMSPRTEAM3,CTR,2024-08-06,ME_BRONZE
1940263,AUS,CTRMSPRINT,CTR,2024-08-09,ME_SILVER
1940263,AUS,CTRMKEIRIN,CTR,2024-08-11,ME_SILVER
1945200,CHN,SWMW4X100MMD,SWM,2024-08-04,ME_BRONZE
1945200,CHN,SWMX4X100MMD,SWM,2024-08-03,ME_SILVER
1945200,CHN,SWMW100MBR,SWM,2024-07-29,ME_SILVER
1918864,CHN,GARM1AA,GAR,2024-07-31,ME_SILVER
1918864,CHN,GARMTEAM,GAR,2024-07-29,ME_SILVER
1918864,CHN,GARM1APHB,GAR,2024-08-05,ME_BRONZE
1568350,HUN,CSPWK1-500M,CSP,2024-08-10,ME_SILVER
1568350,HUN,CSPWK4-500M,CSP,2024-08-08,ME_BRONZE
1568350,HUN,CSPWK2-500M,CSP,2024-08-09,ME_SILVER
1940205,AUS,CSLWC1,CSL,2024-07-31,ME_GOLD
1940205,AUS,CSLWK1,CSL,2024-07-28,ME_GOLD
1946227,AUS,SWMW4X100MFR,SWM,2024-07-27,ME_GOLD
1946227,AUS,SWMW4X200MFR,SWM,2024-08-01,ME_GOLD
1903136,BEL,CRDMRR,CRD,2024-08-03,ME_GOLD
1903136,BEL,CRDMTT,CRD,2024-07-27,ME_GOLD
1902307,CHN,TTEWSINGLES,TTE,2024-08-03,ME_GOLD
1902307,CHN,TTEWTEAM,TTE,2024-08-10,ME_GOLD
1901538,CHN,DIVW3MTEAM2,DIV,2024-07-27,ME_GOLD
1901538,CHN,DIVW3M,DIV,2024-08-09,ME_GOLD
1902295,CHN,TTEMTEAM,TTE,2024-08-09,ME_GOLD
1902295,CHN,TTEMSINGLES,TTE,2024-08-04,ME_GOLD
1901545,CHN,DIVW10MTEAM2,DIV,2024-07-31,ME_GOLD
1901545,CHN,DIVW10M,DIV,2024-08-06,ME_GOLD
1913899,CHN,SHOXARMT,SHO,2024-07-27,ME_GOLD
1913899,CHN,SHOMARM,SHO,2024-07-29,ME_GOLD
1902301,CHN,TTEXDOUBLES,TTE,2024-07-30,ME_GOLD
1902301,CHN,TTEMTEAM,TTE,2024-08-09,ME_GOLD
1908852,CHN,SWAWTEAM2,SWA,2024-08-10,ME_GOLD
1908852,CHN,SWAOTEAM8,SWA,2024-08-07,ME_GOLD
1908853,CHN,SWAWTEAM2,SWA,2024-08-10,ME_GOLD
1908853,CHN,SWAOTEAM8,SWA,2024-08-07,ME_GOLD
1891323,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1891323,FRA,JUDMO100KG,JUD,2024-08-02,ME_GOLD
1913736,GER,CSPMK4-500M,CSP,2024-08-08,ME_GOLD
1913736,GER,CSPMK2-500M,CSP,2024-08-09,ME_GOLD
1913746,GER,CSPMK4-500M,CSP,2024-08-08,ME_GOLD
1913746,GER,CSPMK2-500M,CSP,2024-08-09,ME_GOLD
1914905,GER,EQUODRESINDV,EQU,2024-08-04,ME_GOLD
1914905,GER,EQUODRESTEAM,EQU,2024-08-03,ME_GOLD
1910560,KEN,ATHW5000M,ATH,2024-08-05,ME_GOLD
1910560,KEN,ATHW10000M,ATH,2024-08-09,ME_GOLD
1927149,KOR,FENMTEAMSABR,FEN,2024-07-31,ME_GOLD
1927149,KOR,FENMSABRE,FEN,2024-07-27,ME_GOLD
1945378,NZL,CSPWK4-500M,CSP,2024-08-08,ME_GOLD
1945378,NZL,CSPWK2-500M,CSP,2024-08-09,ME_GOLD
1975874,PHI,GARM1APVT,GAR,2024-08-04,ME_GOLD
1975874,PHI,GARM1APFX,GAR,2024-08-03,ME_GOLD
1572557,SWE,SWMW50MFR,SWM,2024-08-04,ME_GOLD
1572557,SWE,SWMW100MFR,SWM,2024-07-31,ME_GOLD
1960684,USA,ATHM4X400M,ATH,2024-08-10,ME_GOLD
1960684,USA,ATHM400MHURD,ATH,2024-08-09,ME_GOLD
1955081,USA,CRDWRR,CRD,2024-08-04,ME_GOLD
1955081,USA,CTRWPURTEAM4,CTR,2024-08-07,ME_GOLD
1950611,USA,FENWFOIL,FEN,2024-07-28,ME_GOLD
1950611,USA,FENWTEAMFOIL,FEN,2024-08-01,ME_GOLD
1965308,USA,ATHW4X400M,ATH,2024-08-10,ME_GOLD
1965308,USA,ATHW400MHURD,ATH,2024-08-08,ME_GOLD
1955106,USA,CTRWOMNIUM,CTR,2024-08-11,ME_GOLD
1955106,USA,CTRWPURTEAM4,CTR,2024-08-07,ME_GOLD
1936983,BOT,ATHM200M,ATH,2024-08-08,ME_GOLD
1936983,BOT,ATHM4X400M,ATH,2024-08-10,ME_SILVER
1901544,CHN,DIVW10MTEAM2,DIV,2024-07-31,ME_GOLD
1901544,CHN,DIVW10M,DIV,2024-08-06,ME_SILVER
1913945,CHN,SHOXARMT,SHO,2024-07-27,ME_GOLD
1913945,CHN,SHOWARW,SHO,2024-07-29,ME_SILVER
1918856,CHN,GARM1APSR,GAR,2024-08-04,ME_GOLD
1918856,CHN,GARMTEAM,GAR,2024-07-29,ME_SILVER
1945128,CHN,SWMM4X100MMD,SWM,2024-08-04,ME_GOLD
1945128,CHN,SWMX4X100MMD,SWM,2024-08-03,ME_SILVER
1901549,CHN,DIVM3M,DIV,2024-08-08,ME_SILVER
1901549,CHN,DIVM3MTEAM2,DIV,2024-08-02,ME_GOLD
1929767,ECU,ATHM20KMWALK,ATH,2024-08-01,ME_GOLD
1929767,ECU,ATHX42KWALKT,ATH,2024-08-07,ME_SILVER
1905369,ESP,ATHW20KMWALK,ATH,2024-08-01,ME_SILVER
1905369,ESP,ATHX42KWALKT,ATH,2024-08-07,ME_GOLD
1891311,FRA,JUDM73KG,JUD,2024-07-29,ME_SILVER
1891311,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1891304,FRA,JUDM60KG,JUD,2024-07-27,ME_SILVER
1891304,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1903617,GBR,SWMM4X200MFR,SWM,2024-07-30,ME_GOLD
1903617,GBR,SWMM200MFR,SWM,2024-07-29,ME_SILVER
1903621,GBR,SWMM200MIM,SWM,2024-08-02,ME_SILVER
1903621,GBR,SWMM4X200MFR,SWM,2024-07-30,ME_GOLD
1914909,GER,EQUODRESINDV,EQU,2024-08-04,ME_SILVER
1914909,GER,EQUODRESTEAM,EQU,2024-08-03,ME_GOLD
1905860,HUN,SWMM200MBF,SWM,2024-07-31,ME_SILVER
1905860,HUN,SWMM100MBF,SWM,2024-08-03,ME_GOLD
1551061,ITA,GARW1APBB,GAR,2024-08-05,ME_GOLD
1551061,ITA,GARWTEAM,GAR,2024-07-30,ME_SILVER
1896763,JPN,JUDM66KG,JUD,2024-07-28,ME_GOLD
1896763,JPN,JUDXTEAM6,JUD,2024-08-03,ME_SILVER
1896548,JPN,FENMEPEE,FEN,2024-07-28,ME_GOLD
1896548,JPN,FENMTEAMEPEE,FEN,2024-08-02,ME_SILVER
1896765,JPN,JUDM81KG,JUD,2024-07-30,ME_GOLD
1896765,JPN,JUDXTEAM6,JUD,2024-08-03,ME_SILVER
1896735,JPN,JUDW48KG,JUD,2024-07-27,ME_GOLD
1896735,JPN,JUDXTEAM6,JUD,2024-08-03,ME_SILVER
1910451,KEN,ATHW5000M,ATH,2024-08-05,ME_SILVER
1910451,KEN,ATHW1500M,ATH,2024-08-10,ME_GOLD
1902148,KOR,ARCWINDIVID,ARC,2024-08-03,ME_SILVER
1902148,KOR,ARCWTEAM3,ARC,2024-07-28,ME_GOLD
1537325,LCA,ATHW200M,ATH,2024-08-06,ME_SILVER
1537325,LCA,ATHW100M,ATH,2024-08-03,ME_GOLD
1972115,NED,ATHW4X400M,ATH,2024-08-10,ME_SILVER
1972115,NED,ATHX4X400M,ATH,2024-08-03,ME_GOLD
1972240,NED,ATHW4X400M,ATH,2024-08-10,ME_SILVER
1972240,NED,ATHX4X400M,ATH,2024-08-03,ME_GOLD
1933816,POR,CTRMOMNIUM,CTR,2024-08-08,ME_SILVER
1933816,POR,CTRMMADISON,CTR,2024-08-10,ME_GOLD
1550289,ROU,ROWWCOXED8,ROW,2024-08-03,ME_GOLD
1550289,ROU,ROWWNOCOX2,ROW,2024-08-02,ME_SILVER
1550303,ROU,ROWWCOXED8,ROW,2024-08-03,ME_GOLD
1550303,ROU,ROWWSCULL2,ROW,2024-08-01,ME_SILVER
1550560,ROU,ROWWCOXED8,ROW,2024-08-03,ME_GOLD
1550560,ROU,ROWWSCULL2,ROW,2024-08-01,ME_SILVER
1550789,ROU,ROWWCOXED8,ROW,2024-08-03,ME_GOLD
1550789,ROU,ROWWNOCOX2,ROW,2024-08-02,ME_SILVER
1962589,RSA,SWMW100MBR,SWM,2024-07-29,ME_GOLD
1962589,RSA,SWMW200MBR,SWM,2024-08-01,ME_SILVER
1935869,USA,SWMM4X100MFR,SWM,2024-07-27,ME_GOLD
1935869,USA,SWMM4X100MMD,SWM,2024-08-04,ME_SILVER
1935871,USA,SWMM4X100MFR,SWM,2024-07-27,ME_GOLD
1935871,USA,SWMM4X100MMD,SWM,2024-08-04,ME_SILVER
1960650,USA,ATHW4X400M,ATH,2024-08-10,ME_GOLD
1960650,USA,ATHX4X400M,ATH,2024-08-03,ME_SILVER
1960590,USA,ATHM4X400M,ATH,2024-08-10,ME_GOLD
1960590,USA,ATHX4X400M,ATH,2024-08-03,ME_SILVER
1935902,USA,SWMM800MFR,SWM,2024-07-30,ME_SILVER
1935902,USA,SWMM1500MFR,SWM,2024-08-04,ME_GOLD
1935911,USA,SWMM4X100MFR,SWM,2024-07-27,ME_GOLD
1935911,USA,SWMM4X200MFR,SWM,2024-07-30,ME_SILVER
1944354,USA,SHOMSKM,SHO,2024-08-03,ME_GOLD
1944354,USA,SHOXSKMT,SHO,2024-08-05,ME_SILVER
1960179,USA,ATHW4X400M,ATH,2024-08-10,ME_GOLD
1960179,USA,ATHX4X400M,ATH,2024-08-03,ME_SILVER
1960111,USA,ATHM4X400M,ATH,2024-08-10,ME_GOLD
1960111,USA,ATHX4X400M,ATH,2024-08-03,ME_SILVER
1960181,USA,ATHW100M,ATH,2024-08-03,ME_SILVER
1960181,USA,ATHW4X100M,ATH,2024-08-09,ME_GOLD
1950643,USA,FENWFOIL,FEN,2024-07-28,ME_SILVER
1950643,USA,FENWTEAMFOIL,FEN,2024-08-01,ME_GOLD
1935979,USA,SWMW4X100MMD,SWM,2024-08-04,ME_GOLD
1935979,USA,SWMW4X200MFR,SWM,2024-08-01,ME_SILVER
1935992,USA,SWMM4X100MMD,SWM,2024-08-04,ME_SILVER
1935992,USA,SWMX4X100MMD,SWM,2024-08-03,ME_GOLD
1935860,USA,SWMW4X100MFR,SWM,2024-07-27,ME_SILVER
1935860,USA,SWMX4X100MMD,SWM,2024-08-03,ME_GOLD
1953777,BRA,JUDWO78KG,JUD,2024-08-02,ME_GOLD
1953777,BRA,JUDXTEAM6,JUD,2024-08-03,ME_BRONZE
1964547,CAN,CSPWC2-500M,CSP,2024-08-09,ME_BRONZE
1964547,CAN,CSPWC1-200M,CSP,2024-08-10,ME_GOLD
1901539,CHN,DIVW3MTEAM2,DIV,2024-07-27,ME_GOLD
1901539,CHN,DIVW3M,DIV,2024-08-09,ME_BRONZE
1904165,ESP,ATHM20KMWALK,ATH,2024-08-01,ME_BRONZE
1904165,ESP,ATHX42KWALKT,ATH,2024-08-07,ME_GOLD
1891289,FRA,JUDW63KG,JUD,2024-07-30,ME_BRONZE
1891289,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1891280,FRA,JUDW48KG,JUD,2024-07-27,ME_BRONZE
1891280,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1891283,FRA,JUDW52KG,JUD,2024-07-28,ME_BRONZE
1891283,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1891286,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1891286,FRA,JUDW57KG,JUD,2024-07-29,ME_BRONZE
1891300,FRA,JUDWO78KG,JUD,2024-08-02,ME_BRONZE
1891300,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1891318,FRA,JUDM90KG,JUD,2024-07-31,ME_BRONZE
1891318,FRA,JUDXTEAM6,JUD,2024-08-03,ME_GOLD
1970898,GBR,EQUOEVENINDV,EQU,2024-07-29,ME_BRONZE
1970898,GBR,EQUOEVENTEAM,EQU,2024-07-29,ME_GOLD
1904251,GBR,TRIXTEAM4,TRI,2024-08-05,ME_BRONZE
1904251,GBR,TRIMOLYMPIC,TRI,2024-07-31,ME_GOLD
1539969,IRL,SWMM800MFR,SWM,2024-07-30,ME_GOLD
1539969,IRL,SWMM1500MFR,SWM,2024-08-04,ME_BRONZE
1925635,ITA,SWMM4X100MFR,SWM,2024-07-27,ME_BRONZE
1925635,ITA,SWMM100MBA,SWM,2024-07-29,ME_GOLD
1902144,KOR,ARCMINDIVID,ARC,2024-08-04,ME_BRONZE
1902144,KOR,ARCMTEAM3,ARC,2024-07-29,ME_GOLD
1543549,ROU,SWMM100MFR,SWM,2024-07-31,ME_BRONZE
1543549,ROU,SWMM200MFR,SWM,2024-07-29,ME_GOLD
1897644,UKR,FENWTEAMSABR,FEN,2024-08-03,ME_GOLD
1897644,UKR,FENWSABRE,FEN,2024-07-29,ME_BRONZE
1935873,USA,SWMW4X100MMD,SWM,2024-08-04,ME_GOLD
1935873,USA,SWMW100MBA,SWM,2024-07-30,ME_BRONZE
1959819,USA,GARW1APVT,GAR,2024-08-03,ME_BRONZE
1959819,USA,GARWTEAM,GAR,2024-07-30,ME_GOLD
1955079,USA,CTRWPURTEAM4,CTR,2024-08-07,ME_GOLD
1955079,USA,CRDWTT,CRD,2024-07-27,ME_BRONZE
1961011,USA,ATHW100M,ATH,2024-08-03,ME_BRONZE
1961011,USA,ATHW4X100M,ATH,2024-08-09,ME_GOLD
1960173,USA,ATHM200M,ATH,2024-08-08,ME_BRONZE
1960173,USA,ATHM100M,ATH,2024-08-04,ME_GOLD
1916183,FRA,FENWEPEE,FEN,2024-07-27,ME_SILVER
1916183,FRA,FENWTEAMEPEE,FEN,2024-07-30,ME_SILVER
1924289,ITA,FENMFOIL,FEN,2024-07-29,ME_SILVER
1924289,ITA,FENMTEAMFOIL,FEN,2024-08-04,ME_SILVER
1896750,JPN,JUDM90KG,JUD,2024-07-31,ME_SILVER
1896750,JPN,JUDXTEAM6,JUD,2024-08-03,ME_SILVER
1563390,SWE,TTEMTEAM,TTE,2024-08-09,ME_SILVER
1563390,SWE,TTEMSINGLES,TTE,2024-08-04,ME_SILVER
1935945,USA,SWMW4X100MFR,SWM,2024-07-27,ME_SILVER
1935945,USA,SWMW4X200MFR,SWM,2024-08-01,ME_SILVER
1946183,AUS,SWMW4X100MMD,SWM,2024-08-04,ME_SILVER
1946183,AUS,SWMX4X100MMD,SWM,2024-08-03,ME_BRONZE
1946179,AUS,SWMM4X100MFR,SWM,2024-07-27,ME_SILVER
1946179,AUS,SWMM4X200MFR,SWM,2024-07-30,ME_BRONZE
1946185,AUS,SWMM200MBR,SWM,2024-07-31,ME_SILVER
1946185,AUS,SWMX4X100MMD,SWM,2024-08-03,ME_BRONZE
1946196,AUS,SWMM4X100MFR,SWM,2024-07-27,ME_SILVER
1946196,AUS,SWMM4X200MFR,SWM,2024-07-30,ME_BRONZE
1946172,AUS,SWMM400MFR,SWM,2024-07-27,ME_SILVER
1946172,AUS,SWMM4X200MFR,SWM,2024-07-30,ME_BRONZE
1953840,BRA,JUDXTEAM6,JUD,2024-08-03,ME_BRONZE
1953840,BRA,JUDM66KG,JUD,2024-07-28,ME_SILVER
1918860,CHN,GARM1AA,GAR,2024-07-31,ME_BRONZE
1918860,CHN,GARMTEAM,GAR,2024-07-29,ME_SILVER
1912507,GBR,CTRWMADISON,CTR,2024-08-09,ME_SILVER
1912507,GBR,CTRWPURTEAM4,CTR,2024-08-07,ME_BRONZE
1912515,GBR,CTRMSPRTEAM3,CTR,2024-08-06,ME_SILVER
1912515,GBR,CTRMSPRINT,CTR,2024-08-09,ME_BRONZE
1924430,GBR,ATHM4X400M,ATH,2024-08-10,ME_BRONZE
1924430,GBR,ATHM400M,ATH,2024-08-07,ME_SILVER
1900857,GBR,DIVM10MTEAM2,DIV,2024-07-29,ME_SILVER
1900857,GBR,DIVM10M,DIV,2024-08-10,ME_BRONZE
1889704,GER,CTRWSPRINT,CTR,2024-08-11,ME_SILVER
1889704,GER,CTRWSPRTEAM3,CTR,2024-08-05,ME_BRONZE
1913749,GER,CSPWK4-500M,CSP,2024-08-08,ME_SILVER
1913749,GER,CSPWK2-500M,CSP,2024-08-09,ME_BRONZE
1913800,GER,CSPWK4-500M,CSP,2024-08-08,ME_SILVER
1913800,GER,CSPWK2-500M,CSP,2024-08-09,ME_BRONZE
1568750,HUN,CSPWK4-500M,CSP,2024-08-08,ME_BRONZE
1568750,HUN,CSPWK2-500M,CSP,2024-08-09,ME_SILVER
1923518,ITA,CTRMPURTEAM4,CTR,2024-08-07,ME_BRONZE
1923518,ITA,CTRMMADISON,CTR,2024-08-10,ME_SILVER
1560762,ITA,GARW1APBB,GAR,2024-08-05,ME_BRONZE
1560762,ITA,GARWTEAM,GAR,2024-07-30,ME_SILVER
1923520,ITA,CTRMPURTEAM4,CTR,2024-08-07,ME_BRONZE
1923520,ITA,CRDMTT,CRD,2024-07-27,ME_SILVER
1925630,ITA,SWMM800MFR,SWM,2024-07-30,ME_BRONZE
1925630,ITA,SWMM1500MFR,SWM,2024-08-04,ME_SILVER
1896733,JPN,JUDXTEAM6,JUD,2024-08-03,ME_SILVER
1896733,JPN,JUDW57KG,JUD,2024-07-29,ME_BRONZE
1896740,JPN,JUDM73KG,JUD,2024-07-29,ME_BRONZE
1896740,JPN,JUDXTEAM6,JUD,2024-08-03,ME_SILVER
1931100,JPN,TTEWSINGLES,TTE,2024-08-03,ME_BRONZE
1931100,JPN,TTEWTEAM,TTE,2024-08-10,ME_SILVER
1896752,JPN,JUDM60KG,JUD,2024-07-27,ME_BRONZE
1896752,JPN,JUDXTEAM6,JUD,2024-08-03,ME_SILVER
1928067,KOR,JUDXTEAM6,JUD,2024-08-03,ME_BRONZE
1928067,KOR,JUDW57KG,JUD,2024-07-29,ME_SILVER
1928072,KOR,JUDXTEAM6,JUD,2024-08-03,ME_BRONZE
1928072,KOR,JUDMO100KG,JUD,2024-08-02,ME_SILVER
1535349,MEX,DIVM3M,DIV,2024-08-08,ME_BRONZE
